source_ko,target_en,predicted_en,BERTScore_F1,BERTScore_P,BERTScore_R,BLEU
네바다주 당국은 이 같은 편법 운행이 증가하고 있다며 관광객들의 주의를 당부했다.,Montoya. The state taxi authority says reports of long hauling are on the rise.,"officials in the nevada is, tourists flew in, is a bigger tourist in, making it a new arrangement with a tourist or a tourist apart.",0.09229534864425659,0.010394561104476452,0.1738930195569992,1.5301683686839005
"경찰은 택시에서 피해를 당했을 경우 taxi.state,nv.us에 신고하라고 밝혔다.",Police urge anyone who believes he's been taken for a ride to file a complaint at taxi.state.nv.us.,"police said it would donate home markets, but it would be a major league record.",0.08707596361637115,0.07215382903814316,0.09909835457801819,1.801724217736594
"런던에서는 시 당국으로부터 정식으로 허가를 받은 검정색 택시를 골라야 하며 야간 에 바, 레스토랑, 극장 밖에서 대기하고 있는 ‘소형택시’는 피하는 것이 좋다고 앨런 크로포드 런던 경찰청 대변인이 밝혔다.","LONDON Always take the city's old-fashioned black cabs, which are licensed by the city, rather than the so-called ""minicabs"" that sometimes wait outside theaters, restaurants and bars at night, says Scotland Yard spokesman Alan Crockford.","in london, restaurants, barack obama and restaurants, restaurants, bars, restaurants, restaurants, bars, restaurants,",-0.04607951268553734,0.02983413077890873,-0.12300056964159012,1.9036296250544245
런던 경찰청 통계자료에 의하면 지난 2006년의 경우 런던에서 10명의 여성이 소형택시를 탔다가 성폭행을 당했다.,"In 2006, an average of 10 women a month were assaulted by the drivers of minicabs, according to the most recent data available from the London Metropolitan Police.","the year old girl, who abandoned the two girls, were in london s sexual attack on a case of singing about a year old girl, who was in",-0.18862663209438324,-0.2545163929462433,-0.124840646982193,1.9508315563589549
이들 ‘소형택시’는 예약을 한 승객들만 받을 수 있으며 거리에서 사람들을 태우는 것은 엄연히 불법이다.,"Minicabs belonging to a car service are licensed, but even those cars are only legally permitted to pick up passengers who have called to make a reservation they can't stop for people on the street.","they are told about the people of their homes, and those who are loyal to people in th street online.",0.09108400344848633,0.18545964360237122,-0.00271837180480361,1.5906949808035915
"경찰 지휘관인 알랭 시모노는 몬트리올에서 문이 잠기지 않은 차량의 GPS, 노트북, 아이팟, 스테레오 등을 훔치는 범죄자 자주 일어나고 있다고 경고했다.","MONTREAL Police commander Alain Simoneau says the theft of stereos, laptops, iPods and GPS devices from unlocked cars is a huge problem.","officers raided the, square footage of the always including policemen, and they are, to include their bodies, and they don t get",-0.17320369184017181,-0.18477973341941833,-0.16540788114070892,2.16015243499944
시모노는 몬트리올에서 차량범죄가 자주 일어나고 있다며 관광객들이 자동차를 주차한 뒤 차 안은 물론 트렁크의 물건까지 다 챙겨야 한다고 강조했다.,"Cars in Old Montreal are often targeted, and Simoneau says you should put your belongings in the trunk when you park there.","the move passed a big bang, car bombs and tourists into tourists, are forcing to auto cars, said dogo, who passed in a",-0.0012325352290645242,-0.07588694244623184,0.07238402962684631,2.075273865705644
현지경찰은 외국인이 자주 이용하는 레스토랑과 자동차 유리창에 이런 안내사항이 담긴 팜플렛을 배치하기 시작했다.,Police officers have begun placing pamphlets on car windshields and in restaurants in the area as a reminder for tourists to lock up. Not doing so could even cost you money.,"they said at least two of the dead were a fleet, making it a new co plan.",0.11188418418169022,0.11553195118904114,0.10535609722137451,1.275205294843612
퀘벡주에서는 자동차를 주차한 뒤 문을 잠그지 않고 그냥 가다가 적발될 경우 30달러의 벌금을 납부해야 한다.,Leaving your doors unlocked is against the law in the province of Quebec and punishable by a fine of at least $30.,"two weeks, two days after his green car fell in his weekly poor, with his fine and going to pay out fine at.",0.07866435497999191,0.02882983721792698,0.12644656002521515,2.16015243499944
미국 애플사의 신형 아이폰이 11일 아시아 지역에서 판매를 시작한 가운데 일본에서는 며칠을 길바닥에서 보낸 수백명의 시민들은 아이폰 판매를 알리는 30초 카운트다운이 시작되자 열광적인 반응을 보였다.,"The new iPhone model went on sale in the Asia-Pacific region Friday, making its debut in Japan amid swirling smoke after a 30-second countdown chanted by hundreds of people lined up, some for days, snaking around the block.","in the latest apple ofcom, the animals in the sale of asia to set up a dogs off the coast of asia and then there haven t been about their",-0.16040898859500885,-0.12617236375808716,-0.19787977635860443,2.29696772946306
건물 입구에 디지털시계가 걸려있는 소프트뱅크 주식회사 도쿄본점에서 출시되는 애플사의 3G 와이어리스 아이폰은 전세계 22개국에서 동시 에 판매를 시작했으며 이미 지난해 미국 등 일부 국가에서 판매됐다.,"The celebration at Japanese carrier Softbank Corp.'s store, which included a digital clock display ticking away over the entrance, was part of a global rollout in 22 nations of the 3G, or third-generation, wireless connecting Apple Inc.'s much-hyped cell phone, an upgrade of the model that went on sale last year in the United States and several other nations.","apple company apple corps into apple inc., apple said, apple s trading corp. s. stock prices have tumbled, apple said",-0.15468035638332367,-0.0511896051466465,-0.25746819376945496,0.432537187484809
"아시아와 오세아니아 지역에서는 일본 외 에 호주, 뉴질랜드, 홍콩에서 아이폰이 출시됐다.","Australia, New Zealand and Hong Kong were the other Asia-Pacific locations getting the new phone.","the two nations, australia and new mexico, were among the dead, while australia said it had been lost.",0.09708952158689499,0.0382377915084362,0.15433630347251892,2.809461748612628
일본 도쿄에 거주하는 영화 제작자인 나카무라 타이치로(28)는 환한 미소를 보이며 아이폰을 구입한 뒤 처음 한 일은 여자친구에게 전화한 것이라고 말했다.,"In Tokyo, Taichiro Nakamura, a 28-year-old filmmaker, who was all smiles as he showed off his brand new iPhone, said the first thing he did was call his girlfriend.","the first time a year old japanese offered wednesday told the time friday that she was very happy to hear the same time in a letter to the same time, but first",-0.025333721190690994,-0.08722778409719467,0.03473219648003578,2.5790037350780928
그는 “너무 행복하다”며 이미 아이팟 터치를 갖고 있지만 아이폰에 대한 욕심이 생겼다고 주장했다.,"""I'm so happy,"" he said, adding that he had the iPod Touch portable music player and decided he wanted the iPhone, too.","he said she had to be too much for her to call, but it s too.",0.07445007562637329,0.057107824832201004,0.08887925744056702,3.85713585329895
아이폰을 구매하기 위해 소프트뱅크 도쿄본점 앞에 모인 사람은 11일 1000명에 육박했다.,"By Friday, the line that had been growing for days had reached about 1,000 people.","on friday, two days of work in the bags, a day after.",0.11757221072912216,0.13567088544368744,0.09675245732069016,3.2525808457905008
소프트뱅크 도쿄본점에서 얼마만큼의 아이폰을 보관하고 있는지는 공개되지 않았다.,"Exactly how many iPhones will be available is uncertain, fueling the hype about the Apple gadget that boasts a cool-factor reputation.","no recall has not released, but did not say its own web site by its own web.",-0.0013116435147821903,-0.04165288433432579,0.0363837331533432,1.950443326499412
손 마사요시 소프트뱅크 사장은 카운트다운 행사에서 군중을 향해 “휴대폰은 이제 인터넷에 마음껏 접속할 수 있는 기계로 변모했다”며 “오늘은 이것이 현실이 되는 역사적인 날”이라고 강조했다.,"""This is the year that the cell phone becomes an Internet-connecting machine,"" Softbank President Masayoshi Son told the crowd at the countdown ceremony. ""Today is that day that will make it real, and it's a historic day.","the army said it had been ordered to stop the internet, internet army and officers said, they can buy a internet online.",0.010490676388144493,0.04613063856959343,-0.027813347056508064,1.1846450803149975
제프 블레터 국제축구협회(FIFA) 회장이 맨체스터 유나이티드에서 활약하고 있는 크리스티아누 호날두에 대해 선수가 원한다면 언제든 맨유를 떠나 레알 마드리드로 이적해야 한다는 입장을 전했다.,"LONDON, England (CNN) Cristiano Ronaldo should be allowed to leave European champions Manchester United for Real Madrid if he wants, says FIFA president Sepp Blatter.","international observers say, i didn t want to see whether anyone is going to be hard to see whether anyone was riding, but at anytime accidents at",-0.23143021762371063,-0.2394106090068817,-0.22744335234165192,1.758008810234855
블레터 회장은 10일(현지시간) 영국 스카이스포츠와의 인터뷰에서 올해 23세인 호날두의 장래를 묻는 기자들의 질문에 이같이 밝혔다.,"Questioned about the protracted wrangle over the 23-year-old's future, Blatter told Sky News that the practice of binding players to lengthy contracts amounts to ""modern slavery"".","i think they have a very excited, he said.",0.03107578121125698,0.08338501304388046,-0.02323686145246029,0.6605771740355617
호날두 또한 블레터 회장의 인터뷰에 동의했다.,Ronaldo himself later agreed with Blatter's assessment of his transfer standoff with Manchester United.,told cnn.,0.056272123008966446,0.10056412220001221,0.009739446453750134,0.5039742260635457
현재 호날두는 레알 이적문제로 구단과 갈등을 빚고 있는 상태다. 맨유는 팀의 주전 공격수인 호날두를 레알로 보내지 않겠다고 선언했었다.,"United have vowed not to sell their star winger to Real Madrid, but Ronaldo has spoken of his desire to join the Spanish champions although he is yet to submit a transfer request.",the united nations is another gold after an attack on an oilmarreante united nations said as the united nationsss defended the united nations after another s,-0.18924996256828308,-0.25099271535873413,-0.12983736395835876,1.215252971167374
그는 이어 “7일 수술한 오른쪽 발목을 회복하는 데는 10주에서 12주가 걸릴 것으로 보인다”고 덧붙였다.,Ronaldo also added that he will be sidelined for 10 or 12 weeks while he recovers from Monday's surgery on his right ankle.,"we are very good to to everyone, adding that she is very well, said, who added, adding to a probably stake, add",-0.009164906106889248,-0.021307364106178284,-0.0002624634653329849,1.6504045595709422
버뮤다를 향하던 허리케인 ‘베르타(Bertha)’가 10일(현지시간) 1급으로 격하됐다.,"MIAMI, Florida (CNN) &#8212; Hurricane Bertha, weakened once again to a Category 1 storm, was causing large swells and high surf on Bermuda beaches Thursday, although it was too early to say how the hurricane might affect the island, the National Hurricane Center said.",two days of those who do not know what was going to happen.,-0.1391737163066864,0.01707475818693638,-0.289331316947937,0.1998534174947539
‘미국 국립 허리케인센터(NHC)는’ “베르타가 해안에 접근하며 높은 파도가 일고 있다”며 “아직 베르타의 위력을 예측하긴 이르다”라고 전했다.,"The storm¡¯s maximum sustained winds had decreased slightly throughout the day to about 85 mph (140 km/h) with higher gusts, forecasters said.","it s still,, and still on friday, the weather forecasts they re hardled to work.",-0.22167269885540009,-0.12424054741859436,-0.31904521584510803,1.782800770119698
공화당 대선주자인 존 매케인 상원의원은 백인 노동자층을 공략하기 위해 다시한번 경쟁자인 버락 오바마 상원의원에 대한 쓴소리를 했다.,"In an effort to garner a large chunk of the white, working-class vote, Sen. John McCain once again brought up Sen. Barack Obama's ""bitter"" comment.","sen. john mccain, arizona of the republican presidential nominee sen. sen. john mccain, a former chairman of the republican presidential nomination,",0.03404022380709648,-0.024498887360095978,0.09076744318008423,3.261767531394615
오바마는 지난 4월 초 미국 캘리포니아 샌프란시스코에서 열린 선거기금 모금 행사에서 “일자리가 계속 없어지고 선거의 공약이 제대로 이행되지 않기 때문에 펜실베이니아의 작은 도시 주민들은 증오로 가득 차 총과 종교에 매달리고 있으며 이민자와 무역에 대해 반감을 갖고 있다”고 말했다.,"Speaking to a closed fundraiser in San Francisco, California, in early April, Obama said decades of lost jobs and unfulfilled promises from Washington have left some Pennsylvanians ""bitter"" and clinging ""to guns or religion or antipathy to people who aren't like them, or anti-immigrant sentiment or anti-trade sentiment as a way to explain their frustrations.""","obama has been campaigning in a california likely to be made of the race for a few days, he said.",-0.03207593411207199,0.06382127106189728,-0.1275862604379654,0.4305399568351454
매케인은 9일 펜실베이니아에서 기자회견을 열고 “선거캠페인은 펜실베이니아의 작은 도시에서 전개될 것”이라며 “우리는 경제 때문에 그들이 총과 종교에 의존하고 있다는 오바마 상원의원의 발언이 사실이 아니라는 것을 보여줄 것”이라고 밝혔다.,"McCain, campaigning in Pennsylvania on Wednesday, told reporters that his campaign is ""going to go into the small towns in the state of Pennsylvania. And we're going to tell them that we don't agree when Sen. Obama said that they cling to guns and religion because they're bitter about the economy.","whatever they called the situation in a pennsylvania campaign that will have to deliver the situation in the town of s pennsylvania, sen. she spoke only a matter of time,",0.03904170170426369,0.006845397409051657,0.06848882138729095,1.7331098571802428
오바마의 이 발언은 민주당 펜실베이니아 프라이머리를 2주도 안 남긴 시점에서 나왔으며 적지 않은 논란을 일으켰다.,"The ""bitter"" controversy erupted less than two weeks before Pennsylvania's presidential primary.","obama s remarks in pennsylvania, barack obama and his those of pennsylvania will have a half staff.",0.03941110894083977,-0.007521057967096567,0.08405587077140808,2.0244462660665508
힐러리 클린턴 상원의원은 당시 오바마를 ‘엘리트주의자’로 비판했다.,"At the time, Sen. Hillary Clinton blasted Obama as ""elitist""","sen. hillary clinton, told cnn.",0.01458064466714859,-0.04393951967358589,0.07122805714607239,3.1021609279760063
클린턴과 오바마는 이때 경쟁자의 위치에 있었다.,"Clinton,Obama's primary opponent at the time, called him on April 13 an ""elitist, out of touch and frankly, patronizing.""",clinton and obama have been campaigning to the obama s lead in arizona.,-0.027463287115097046,0.00787657592445612,-0.06559322774410248,1.4767281134317447
클린턴은 “감정이 없는 오만한 엘리트주의자”라고 오바마를 비난했다.,"A day later she said ""People don't need a president who looks down on them.","clinton is the first african american, condemning the city s role as well as they completely.",0.030792545527219772,-0.07063695788383484,0.13324300944805145,2.147691208915905
오바마는 자신을 엘리트주의자나 감정이 없는 사람으로 깎아내리기 이전에 현실을 먼저 파악해야 한다고 밝혔다.,"Obama countered Clinton's attacks saying she ""knows better"" than to attack him as elitist and out of touch.","he has the same journey before their two individuals, he said.",0.06237334758043289,0.10187122970819473,0.02049054577946663,1.669427421904088
"오바마는 ""이 사람은 금융 관계자로부터 선거기금을 받고 펜실베이니아의 중소도시 주민들이 공평한 기회를 얻기 힘든 파산법에 찬성한 바로 그 사람""이라며 ""누가 정말 감정이 없는 사람이냐""고 반박했다.","""This is the same person who took money from financial folks on Wall Street and then voted for a bankruptcy bill that makes it harder for folks right here in Pennsylvania to get a fair shake,"" Obama said on April 14. ""Who do you think is out of touch?""",people who have their fallen to face a state of emergency that is being said to have been taken to the streets in the election.,-0.05947459489107132,-0.04052866995334625,-0.08169335126876831,0.8102758224464199
한편 CNN/오피니언리서치가 6월 26~29일까지 3일간 실시한 여론조사에 의하면 매케인은 대졸 이하의 백인계층에서 53%의 지지율로 40%를 얻은 오바마를 13% 앞서있다.,"McCain is winning white, non-college voters by 13 points 53 percent to Obama's 40 percent according to a CNN/Opinion Research Corp. Poll taken June 26-29. The poll had a sampling error of plus or minus 6 percentage points.","the poll of polls showed by percentage points, leading to a poll released by the poll over the next round of voting to nearly a percent in polls",-0.05603409186005592,0.05225120484828949,-0.16299760341644287,2.607795116382416
매케인은 9일 기자들에게 “우리는 이 지역의 유권자들에게 그들은 미국의 중심을 이루고 있으며 우리가 그들을 사랑하고 있음을 보여줄 것”이라고 주장했다.,"McCain also told reporters Wednesday that his campaign is going to tell these voters that ""we love them and we appreciate them and that they're the heartland of America.","we have not yet give up our troops, we have our understand we are going to get their mind, we think we continue to go to our people, we",0.07372220605611801,0.03783664107322693,0.10706847161054611,2.7588924449082466
터키 경찰이 9일(현지시간) 터키 이스탄불 미국 영사관 외곽에서 발생한 무장괴한 습격사건과 관련해 4명을 체포했다고 10일 터키 내무장관이 밝혔다.,"Turkish police have detained four people in connection with Wednesday's ""terrorist"" attack outside the U.S. consulate in Istanbul, the interior minister said Thursday.","a police official said sunday it was an army of militant armed forces on sunday, an interior ministry official said tuesday in an incident at an army time on",0.031673330813646317,-0.088718481361866,0.15487396717071533,1.8564670505078416
터키 당국에 의하면 차량에 탑승하고 있던 괴한들은 미 영사관 입구에 위치한 경찰 초소를 향해 총격을 가했다.,"Gunmen opened fire from a car at a police checkpoint at the outer entrance of the consulate, authorities said.","about, people were stopped across the kiteia district, where a police official said.",0.17036814987659454,0.16148005425930023,0.17657779157161713,5.600607423889073
이 총격전으로 터키 경찰 3명과 괴한 3명이 숨졌다.,Three Turkish police officers and three assailants were killed in the shootout.,a policeman and killed two others were killed.,0.20781569182872772,0.12789122760295868,0.2876359224319458,7.270717733704594
베시르 아탈라이 터키 내무장관은 괴한들이 타고 있던 흰색 차량 운전자를 찾고 있다고 말했다.,"Police are still looking for the driver of the white car in which the attackers were travelling, Interior Minister Besir Atalay said.","once inside the vehicle, the interior minister said, minister of white house officials said yesterday it was a car.",0.19368955492973328,0.2219686657190323,0.16312706470489502,2.6524047297530844
아탈라이는 경찰에 수감된 4명은 괴한들을 지원한 혐의를 받고 있다고 설명했다.,"The four detained are suspected of providing assistance to the attackers, he said.","earlier, the two men were charged under their custody for allegedly.",0.27245667576789856,0.16038556396961212,0.3870830535888672,3.485711695706544
아탈라이는 또 총격전 과정에서 숨진 괴한 3명은 모두 터키인으로 밝혀졌다며 4번째 용의자의 정확한 신원은 확인되지 않았다고 주장했다.,"The three assailants killed in the attack were all Turkish, and Atalay said the identity of the fourth suspect who is being sought has not been established.","one of the three men were shot in the second fourth, and they were not able to confirm, one of the men, who was not shot in the third four",0.16569547355175018,0.10736601054668427,0.22260616719722748,4.626647494578085
이와 관련 숀 매코맥 미 국무부 대변인은 이번 테러는 미 영사관 입국에서 25m 떨어진 곳에서 발생했다고 발표했다.,"The attack happened at a police booth about 25 meters (75 feet) from the consulate's entrance, U.S. State Department spokesman Sean McCormack said.","u. s. state department spokesman sean mccormack said the incident occurred about the incident at the center of the highest bombing, according to state department spokesman",0.11890610307455063,0.1520572453737259,0.08335726708173752,2.090636585368758
매코맥 대변인은 “터키 경찰은 제일 앞쪽에서 경계를 서고 있다”며 “그들은 대단한 용기를 보여주며 적의 공격에 대응했다”고 말했다.,"""The Turkish National Police really were the first line of defense here,"" McCormack said. ""They acted with extraordinary courage in repelling this attack.","in many times, they believed to have been killed, but many people have been killed and received.",0.07482831180095673,0.06965494900941849,0.07699517905712128,1.6066694932016616
매코맥은 “미국은 과거 에 그랬던 것처럼 테러의 위협에 함께 맞서 나갈 것”이라고 덧붙였다,"""Our countries will continue to stand firmly together to confront the threat of terrorism as we have done in the past,"" McCormack said.",i think they believe they believe the threat to terrorists in the past two days later.,0.1188870295882225,0.13710780441761017,0.09795193374156952,6.465958796223311
"프랑스 에너지기업 토탈(Total)의 크리스토프 드마저리 최고경영자(CEO)는 이란의 천연가스 개발과 관련, 지금 이 시점에서 이란에 투자하는 것은 너무 위험하다고 밝혔다.","French energy giant Total considers it too risky to invest in Iran, its CEO said in an interview published Thursday that puts into question major western involvement in developing Iranian gas reserves.","while the energy top seeds from iran s rours with a new energy program, said no. m. et, a lead adviser, char",-0.07490141689777374,-0.12178906798362732,-0.03066224232316017,1.514443404000532
영국의 일간 파이낸셜타임스(FT)는 드마저리를 인용 “이란에 투자하기에는 정치적인 부담이 너무 크다”며 “사람들은 토탈이 돈을 위해 무엇이든 할 수 있다”고 생각할 것이라고 전했다.,"""Today we would be taking too much political risk to invest in Iran because people will say, 'Total will do anything for money,""' Christophe de Margerie was quoted by the Financial Times as saying.","our, now, people feared about, people, said clarence cooper, the uk s financial market, new sources said.",-0.0903649628162384,-0.12292671948671341,-0.06095944344997406,1.2078766607241669
토탈은 말레이시아의 국영 석유회사 페트로나스와 함께 이란 남부 파스가스전의 액화천연가스 프로젝트를 추진 중이었다.,Total had been expected to help develop a huge liquefied natural gas project linked to Iran's South Pars gas field with Malaysia's Petronas.,the top u. s. government has said it is always seen as the top of the oldest fight in the top of the region.,-0.03941746801137924,0.009473752230405807,-0.090662382543087,1.387819277861591
이란은 9일(현지시간) 미국이나 이스라엘의 공격에 맞설 수 있다는 사실을 증명하기 위해 중거리 미사일을 시험 발사했다.,"On Wednesday, Iran test-fired long- and medium-range missiles during war games to show it could retaliate against any U.S. or Israeli attack.","iran, iran cnn iran detained the missile launched off on a range of air attack on a short range missile on the campaign of a palestinian missile defense on the ground.",-0.007100321352481842,-0.09078119695186615,0.0761207789182663,1.4780822562194806
한편 드마저리는 이란에서 완전한 철수를 계획하는 것은 아니라고 밝혔다.,De Margerie did not say in the report that Total would totally pull out of Iran.,"ire, they said, will be released from a south korean nuclear bomb, saying it is about a half hour.",0.05170997604727745,-0.009897897019982338,0.11170898377895355,1.6466642419110007
그는 미국 정부가 이란에 투자하려는 유럽의 에너지기업을 압박하고 있다고 지적했다.,He expressed frustration at U.S. pressure on European energy investors in the countries.,he said washington s intimidating concerns the secretive of the energy concerns that iran s nuclear ambitions is based on the fears of the energy company,0.15943850576877594,0.06079530715942383,0.2591996490955353,1.9011755113058344
할리우드 배우 에단 호크가 자녀들을 돌보던 보모이자 여자친구인 라이언 쇼후스와 결혼했다고 10일(현지시간) 에단 호크의 홍보담담자가 밝혔다.,"NEW YORK (CNN) Ethan Hawke has married girlfriend Ryan Shawhughes, the actor's publicist said Thursday.","london, england cnn a british actor who s wife and her daughter were among the dead, she said, while the former boy said tuesday that they",-0.11742847412824631,-0.10198938101530075,-0.13637983798980713,1.6934096677198087
홍보담당자인 마라 벅스봄은 이메일을 통해 에단 호크가 임신한 쇼후스와 지난달 뉴욕에서 결혼한 사실을 확인했다.,"The couple, who are expecting a baby, were married last month in New York City, Mara Buxbaum said in an e-mail to The Associated Press.","the smith, on the same time, was taken to a final show since last month when he finally married in a meeting with a new york times last month.",0.0814458578824997,0.1095794141292572,0.050672076642513275,3.3789393726223773
벅스봄은 더 이상의 세부사항은 밝히지 않았다.,"""No further details are available,"" Buxbaum said.","more than, people were not injured, said more than double the lives of the more than, driving not long delayed.",-0.10008291900157928,-0.1632300466299057,-0.038923829793930054,2.0705706652424007
호크(37)는 이미 우마 서먼과의 사이에 2명의 자녀를 뒀다.,"Hawke, 37, has two children from his marriage to Uma Thurman.",the two sides have also been underneath their names.,-0.04899204149842262,0.06781616061925888,-0.16371779143810272,3.3449303459224256
"그는 영화 ‘트레이닝 데이(Training Day), ‘죽은 시인의 사회(Dead Poets Society )’, ‘위대한 유산 (Great Expectations)’, ‘비포 선셋(Before Sunset)’에 출연했다.","His screen credits include ""Training Day,"" ""Dead Poets Society,"" ""Great Expectations"" and ""Before Sunset.""","so we have the best known for the movie, and they are doing, he said.",-0.057414598762989044,0.09086361527442932,-0.2004265934228897,2.0587069884389337
우즈베키스탄에 있는 구소련 시대 때 건설된 군 기지에서 발생한 화재가 탄약고까지 확산되어 강력한 연쇄 폭발이 일어나 최소 3명이 숨지고 21명이 다쳤다고 10일(현지시간) 당국이 밝혔다.,"MOSCOW, Russia (CNN) At least three people were killed and 21 wounded Thursday when a fire at a Soviet-era military base in Uzbekistan spread to an ammunition depot, setting off a series of explosions, officials said.","a two set fire was at home and a witness seen as a witness at the home of a military base in southern nigeria, killing at least two of the remaining south",0.06594381481409073,0.11636432260274887,0.013545520603656769,4.501058372918712
바크흐티야르 카자노브 우즈베키스탄 정부 대변인이 군인들이 카잔에 사는 주민들을 대피시키고 화재 진압에 나섰다고 전했다.,"Soldiers evacuated residents in the town of Kagan as they tried to contain the fire, said Uzbekistan government spokesman Bakhtiyar Khasanov.","the government s spokesman, a government spokesman said that the government dispatched fires to evacuate for the area, according to the spokesman.",0.05733266472816467,0.1893218755722046,-0.07093057781457901,4.260146736441797
"독립언론인 페르가나 통신은 이번 연쇄폭발과 화재로 헬기 병참기지, 병원, 기차역, 말 20여마리 등 피해를 입었다고 보도했다.","The blasts and fire destroyed a helicopter base, a hospital, a railway station and about 20 houses, the independent Ferghana news agency said.","the agency said the company had a severe injuries to take place in their homes and then taken into the area, and then went off, and",-0.025104165077209473,-0.01876673847436905,-0.034751296043395996,3.776949794525175
우주벡 재난 대책부 관계자는 이 같은 보도를 부인했다.,"An official from Uzbekistan's Emergency Situations Ministry later denied that report, The Associated Press said.",the space chiefs issue has denied any reports from the federal reserve.,0.134336456656456,0.18551978468894958,0.08140930533409119,2.988662868962178
우주벡 공영 TV 방송과 뉴스 통신사는 9일 오후 발생한 첫 번째 화재 발생 이후 20여 시간이 지나도 관련 사고에 대해 보도하지 않았다.,"The country's official television and news agencies did not report the blasts for more than 12 hours after the fire first broke out late Wednesday, according to the AP.","the national television station said the wednesday was initially reported, but since not only leaving a two hour daily newspaper was reported to be a hour to a hour w",0.01587356999516487,-0.056597720831632614,0.08722418546676636,1.877081263233555
소형선박을 타고 스페인 남부 해안으로 밀입국을 시도하던 아프리카인 15명이 항해 도중 숨졌다고 10일(현지시간) 스페인 당국이 밝혓다.,"MADRID, Spain (CNN) -Fifteen Africans died while trying to reach Spain's southern coast in a small, overcrowded boat, Spanish officials told CNN on Thursday.","madrid, spain cnn spain s, spanish police cruiseed over the weekend, forcing to shore up to myself from southern seaside, killing spans and",-0.0162133127450943,-0.05916381627321243,0.024130722507834435,1.8570366481907543
구조대는 9일(현지시간) 오후 이 선박을 발견해 해안에 상륙하는 것을 도왔다.,Rescue teams located the craft late Wednesday off the coast of Almeria province and helped it ashore.,"rescue workers taken on the sunday night, said cnn rescue teams searching for the discovery of the frigid sea, which begins on saturday.",0.11374852806329727,0.07370077818632126,0.15150757133960724,2.16015243499944
당시 사하라 사막 남부 아프리카 출신 이민자 33명이 이 배에 타고 있었으며 여성 1명이 숨졌다.,Aboard were 33 migrants from sub-Saharan Africa and a dead woman.,the death toll was also alive in the southern city of kandahar to death.,0.10604323446750641,0.046589452773332596,0.1639477014541626,2.627961710408444
"배에 타고 있던 불법 이민자들은 경찰 진술에서 어린이 9명을 포함, 모두 14명이 배를 타고 오던 중 숨져 시신을 바다에 던져 유기했다고 밝혔다.","They told authorities that 14 others, including nine young children, had died en route and were dropped overboard, officials told CNN.","the illegal immigrants, including policemen demonstrators and the other three were arrested at a. m. in a statement to police and out of every three to four",0.021144866943359375,-0.03577110171318054,0.07613280415534973,3.1221929756173616
생존자들 중에는 남성과 여성뿐 아니라 9개월 된 아기도 있었다.,"The survivors included men, women and a months-old baby.",survivors were women and their daughter.,0.3006407916545868,0.320184588432312,0.27898451685905457,8.820727472213227
아프리카 불법 이민자와 관련된 이 같은 사건이 지난주에 이어 이번 주까지 2차례 발생했다.,It was the second incident in a week involving African migrants.,protests have since the protest of last week s poor.,0.2028265744447708,0.17071998119354248,0.2327088862657547,4.503733751056995
당시 스페인 당국은 모트릴 해안에서 배가 침몰해 14명이 사망하고 23명이 구조됐다고 밝혔다.,"Authorities said a ship overturned off the coast of Motril, killing 14 people 23 others were rescued.","the coast guard, who was, killed at least people and leaving a coastal town of the coast, according to the spanish coast.",0.08086773008108139,0.03309463709592819,0.12651553750038147,3.951744928978941
많은 아프리카인들이 스페인을 거쳐 유럽으로 입국하길 바란다.,Spain is the preferred route to Europe for many Africans.,"many of the demonstrators, in particular.",0.2750372290611267,0.22576722502708435,0.32284775376319885,4.995138898472386
"파코 길 셀빌 지방 관할 정부 대변인은 ""여름에는 바다가 잠잠해 이 같은 도항(渡航)이 자주 있다”고 밝혔다.","The number of attempted crossings usually increases during the summer months when the seas are calmer, Paco Gil, government spokesman in Seville told CNN.","the problem is that the summer sea is that we can do it to this, said the fire that the government has opened, a spokesman for the government said.",0.07097072154283524,0.0595327764749527,0.07942385226488113,3.2808945250121395
미국 텍사스 주 남부 코퍼스크리스티의 한 병원에 입원해 있던 갓 태어난 쌍둥이 중 하나가 병원 측이 혈전용해제인 헤파린을 과다 투여해 사망했다고 10일(현지시간) 사망한 아이 측 변호인이 밝혔다.,"A second baby has died at a Corpus Christi, Texas, hospital where more than a dozen infants in a neo-natal intensive care unit received overdoses of the blood thinner heparin, a lawyer for the baby¡¯s family told CNN Thursday.",a year old man was taken at a hospital for a treaty year old man who was taken at a hospital for a treaty at a hospital in prison for a year old canadian man who,-0.20363107323646545,-0.2211359441280365,-0.18994255363941193,2.3876078617213574
밥 패터슨 변호인은 가르시아 부부의 쌍둥이 동생인 케이 린이 9일 오후 사망했다고 전했다.,"The infant girl, Kay Lynn, died Wednesday afternoon, the second child in a set of twins from the Garcia family, said attorney Bob Patterson.","another lawyer, richardson told a reporter for her boyfriend, a sister who said at a time when her boy died.",0.08769823610782623,0.03719635680317879,0.1362019181251526,1.9854029124312425
변호인은 이들 부부가 주초 쌍둥이 언니인 케이스도 잃었다고 말햇다.,"The first twin, Keith, died earlier in the week, he said.","the lawyers were started to these old girl, they said.",0.16163270175457,0.143280029296875,0.17736871540546417,6.272848091762075
